Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
200669-13,OVAL,1.01,SI2,G,GD,VG,VG,N,7.35-5.50×3.52,2366.59,
200648-121,OVAL,1.29,SI2,M,EX,EX,VG,ST,8.81-5.93×3.65,2367.85,
1672926,OVAL,0.7,SI2,H,EX,VG,VG,N,6.96-5.12×3.09,2368.35,
Eco Diamond 425071044,OVAL,1.01,SI1,E,VG,VG,N/A,N,7.45 – 5.69 x 3.58 mm,2371.01,
210480-110,OVAL,1,VS2,N,EX,EX,VG,M,7.62-5.63×3.53,2371.14,
1782901,OVAL,0.52,IF,D,EX,EX,VG,F,6.73-4.44×2.72,2374.47,
1785403,OVAL,0.53,VS1,D,EX,EX,VG,N,6.25-4.67×2.83,2232.52,
1667354,OVAL,0.61,VVS1,E,EX,EX,VG,ST,6.55-4.80×3.01,2232.76,
1759381,OVAL,0.77,SI1,J,EX,EX,VG,F,7.61-5.03×3.08,2236.75,
203221-1598,OVAL,1.02,SI1,L,EX,VG,VG,ST,7.84-5.74×3.48,2237.16,
1782942,OVAL,0.59,VS1,G,EX,EX,GD,N,7.00-4.63×2.85,2237.49,
111000-6305,OVAL,1,SI2,U-V,EX,EX,VG,M,8.47-5.39×3.42,2237.73,
200630-348,OVAL,1,SI2,I,EX,VG,VG,N,7.95-5.56×3.45,2237.86,
210318-93,OVAL,1,SI2,K,VG,EX,VG,F,8.08-5.67×3.32,2239.27,
1672925,OVAL,0.7,SI2,F,EX,EX,VG,F,7.10-5.03×3.00,2240.16,
1766992,OVAL,0.9,SI1,L,EX,EX,VG,F,7.33-5.47×3.38,2240.77,
210199-25,OVAL,1.02,VVS2,W-X,EX,EX,VG,F,7.27-5.36×3.45,2241.07,
1664766,OVAL,0.81,VS2,FANCY,EX,EX,VG,M,7.53-4.91×2.96,2242.06,
1668337,OVAL,0.72,SI1,J,EX,EX,EX,N,6.92-5.09×3.11,2243.22,
1589651,OVAL,0.7,SI1,I,EX,EX,VG,N,7.78-4.93×2.87,2243.55,
210664-34,PEAR,2,SI2,K,EX,EX,EX,M,11.72-6.84×4.28,13267.8,
210638-60,PEAR,1.5,SI1,H,VG,EX,EX,F,9.43-6.37×4.00,13326.63,
210677-94,PEAR,1.5,VS2,I,VG,EX,EX,N,9.55-6.37×3.91,13328.09,
210394-184,PEAR,1.5,SI1,G,VG,VG,VG,N,9.53-6.32×3.97,13336.86,
210593-76,PEAR,1.5,SI1,H,VG,VG,VG,N,9.38-6.26×4.01,13410.72,
200708-113,PEAR,2,SI2,H,EX,VG,VG,N,10.63-7.00×4.37,13490.76,
211155-136,PEAR,1.6,SI2,D,EX,VG,EX,F,9.94-6.44×4.04,13500.16,
200709-130,PEAR,2.01,SI1,J,EX,EX,EX,ST,10.80-7.11×4.46,13526.75,
200502-273,PEAR,2,SI2,D,EX,VG,VG,N,11.79-7.04×4.25,13549.56,
210049-572,PEAR,2,SI2,E,VG,VG,VG,VSL,10.82-6.81×4.25,13559.94,
210470-453,PEAR,1.5,SI1,H,EX,EX,EX,F,10.05-6.20×3.91,13567.94,
200647-304,PEAR,1.9,SI1,J,EX,EX,EX,N,11.44-6.79×4.04,13595.21,
200515-304,PEAR,1.6,SI1,D,EX,EX,VG,F,10.03-6.56×4.01,13599.96,
211143-55,PEAR,1.5,VVS2,I,VG,EX,EX,N,9.60-6.40×4.09,13636.68,
211124-246,PEAR,1.67,SI1,H,VG,EX,VG,M,10.88-6.34×4.04,13643.46,
210049-195,PEAR,1,SI1,J,EX,EX,VG,N,8.98-5.42×3.37,4322.6,
1569505,PEAR,0.91,SI1,D,EX,VG,VG,F,8.50-5.55×3.46,4325.04,
1722995,PEAR,0.9,SI1,G,EX,EX,VG,N,8.39-5.39×3.39,4327.67,
1668391,PEAR,0.9,SI2,G,EX,EX,EX,N,8.11-5.30×3.35,4346.65,
1789994,PEAR,0.9,SI1,G,VG,EX,VG,M,8.05-5.44×3.46,4352.31,
1668385,PEAR,0.9,SI1,F,EX,EX,VG,F,8.26-5.29×3.33,4362.47,
210605-1395,PEAR,1.2,SI2,H,VG,EX,VG,ST,9.98-5.77×3.32,4363.61,
1781616,PEAR,0.9,SI2,D,EX,EX,VG,F,8.28-5.48×3.36,4373.52,
1771569,PEAR,0.9,VS1,I,VG,EX,VG,M,8.53-5.13×3.28,4378.37,
210532-20,PEAR,1,SI2,H,VG,EX,VG,N,8.28-5.51×3.54,4379.77,
210467-10,PEAR,1,SI1,I,GD,EX,VG,N,7.93-5.39×3.54,4379.85,
1796068,PEAR,0.73,VS1,G,EX,EX,VG,N,8.16-4.89×3.04,4395.96,
1672954,PEAR,0.9,SI1,G,VG,VG,VG,N,8.05-5.35×3.35,4396.73,
211105-204,PEAR,1,SI2,G,GD,EX,VG,N,7.91-5.42×3.55,4397.38,
211132-77,PEAR,1.51,VS2,M,EX,EX,VG,F,10.09-6.24×3.92,4408.7,
1800283,PEAR,0.37,VS2,I,EX,VG,VG,F,6.52-4.01×2.35,897.69,
1610172,PEAR,0.52,VS2,K,EX,EX,VG,F,6.96-4.54×2.83,897.87,
1791869,PEAR,0.3,VS2,E,GD,VG,FR,N,5.41-3.76×2.40,899.25,
1790021,PEAR,0.3,SI1,E,VG,EX,GD,N,5.80-3.68×2.34,899.27,
1785624,PEAR,0.35,SI1,H,EX,VG,VG,F,6.06-4.01×2.42,899.94,
1785620,PEAR,0.3,SI1,F,VG,EX,VG,N,6.04-3.68×2.29,900.77,
1764095,PEAR,0.32,SI1,F,EX,VG,GD,N,6.33-3.77×2.22,900.97,
1785610,PEAR,0.3,VS2,H,VG,EX,VG,N,5.78-3.66×2.28,901.31,
1785623,PEAR,0.31,SI1,G,EX,EX,VG,N,5.82-3.82×2.39,902.26,
1772695,PEAR,0.31,VS1,G,EX,EX,VG,M,5.68-3.83×2.33,902.31,
1628581,PEAR,0.52,VVS2,M,EX,EX,EX,N,6.91-4.49×2.83,902.4,
1771661,PEAR,0.3,VVS2,E,VG,EX,GD,F,5.80-3.92×2.36,903.31,
1775581,PEAR,0.3,SI1,E,EX,EX,VG,N,5.75-3.80×2.37,903.81,
1775572,PEAR,0.3,VS2,D,VG,EX,GD,N,5.54-3.72×2.30,904.91,
1771680,PEAR,0.3,VS2,D,VG,EX,VG,M,5.55-3.73×2.38,904.91,
1774552,PEAR,0.5,VS2,D,GD,VG,GD,M,6.37-4.12×2.87,1575.99,
1785514,PEAR,0.5,SI1,D,VG,EX,VG,F,6.55-4.41×2.76,1576.77,
1794706,PEAR,0.5,VVS2,I,GD,EX,GD,N,6.67-4.22×2.64,1576.79,
1759427,PEAR,0.5,SI1,D,VG,EX,GD,N,6.54-4.41×2.77,1578.46,
1778742,PEAR,0.51,SI1,D,EX,EX,EX,M,6.85-4.48×2.79,1580,
1774568,PEAR,0.5,SI1,F,EX,VG,VG,F,7.29-4.32×2.71,1582.79,
1786688,PEAR,0.5,VS2,F,VG,GD,VG,M,6.67-4.42×2.74,1583.7,
1767096,PEAR,0.5,SI1,D,VG,VG,GD,N,6.57-4.43×2.74,1585.22,
1654366,PEAR,0.5,SI1,F,EX,EX,VG,N,7.18-4.32×2.69,1585.65,
1651739,PEAR,0.51,SI1,E,EX,EX,VG,F,6.86-4.46×2.80,1587.41,
1788130,PEAR,0.5,VS2,E,VG,EX,GD,M,6.50-4.38×2.75,1587.81,
1781668,PEAR,0.5,SI1,F,GD,EX,VG,N,7.25-4.22×2.74,1587.81,
1747203,PEAR,0.7,SI1,K,EX,VG,VG,F,7.61-4.91×3.05,1589.66,
1797495,PEAR,0.31,IF,D,EX,EX,GD,N,6.23-3.79×2.26,1589.72,
1791240,PEAR,0.5,SI1,E,VG,EX,GD,N,7.29-4.27×2.58,1590.39,
210470-272,PEAR,1.2,VS2,G,VG,EX,EX,N,8.74-5.89×3.75,9348.54,
210369-584,PEAR,1.51,SI2,H,GD,EX,GD,F,9.34-6.21×3.89,9350.66,
210394-8,PEAR,1.5,SI2,H,GD,EX,VG,N,9.22-6.04×4.06,9383.95,
210507-156,PEAR,1.5,SI2,G,EX,GD,GD,N,9.70-6.35×4.00,9393.72,
201241-87,PEAR,1.7,SI2,E,EX,EX,EX,N,10.11-6.51×4.05,9421.62,
200606-47,PEAR,2,SI2,F,VG,VG,VG,N,10.20-6.83×4.38,9433,
200793-1466,PEAR,1.81,SI2,G,EX,EX,EX,N,11.38-6.69×4.05,9504.07,
210414-830,PEAR,1.2,VVS2,H,EX,EX,EX,F,10.02-5.84×3.50,9518.21,
Eco Diamond LG200554,PEAR,2.1,VVS2,H,EX,EX,EX,N,11.01X7.04X4.51,9519.61,
200672-1235,PEAR,1.71,I1,F,EX,EX,VG,N,11.16-6.58×3.94,9527.47,
210329-31,PEAR,2.01,SI2,L,EX,VG,VG,M,11.32-6.76×4.23,9578.57,
210515-212,PEAR,1.2,VVS2,H,EX,EX,VG,N,9.25-5.98×3.76,9588.25,
210241-20,PEAR,2.22,VVS1,N,VG,EX,EX,M,10.69-7.17×4.59,9598.23,
211142-70,PEAR,1.51,SI1,J,EX,EX,VG,N,10.30-6.28×3.85,9640.53,
210353-287,PEAR,1.01,IF,F,VG,EX,EX,N,9.18-5.32×3.36,9641.69,
211069-3,PEAR,2,SI2,J,EX,EX,EX,F,11.66-6.95×4.16,15379.6,
200784-196,PEAR,1.9,SI1,I,VG,EX,EX,N,10.24-6.92×4.41,15382.34,
211016-545,PEAR,1.7,SI2,G,EX,EX,EX,N,11.08-6.58×3.90,15476.93,
200801-48,PEAR,1.5,VS1,F,EX,EX,VG,M,10.41-6.43×3.82,15503.29,
210543-158,PEAR,1.5,SI1,D,VG,EX,VG,N,9.61-6.36×4.01,15504.29,
211185-591,PEAR,2.01,SI2,J,VG,EX,EX,N,11.51-6.92×4.13,15555.79,
210504-39,PEAR,1.51,VS2,G,EX,VG,VG,N,9.67-6.40×4.04,15608.7,
211183-168,PEAR,1.51,SI1,D,EX,EX,EX,N,9.81-6.46×4.07,15675.88,
210480-198,PEAR,2.01,SI1,I,VG,EX,VG,VS,10.28-6.94×4.44,15690.71,
211171-77,PEAR,1.5,SI1,E,VG,EX,EX,N,9.49-6.38×4.08,15766.86,
210652-532,PEAR,1.51,SI1,D,EX,EX,VG,N,9.85-6.52×4.09,15769.57,
210438-114,PEAR,1.6,SI1,D,VG,EX,EX,F,9.75-6.31×4.03,15845.9,
210587-62,PEAR,1.5,VS1,F,EX,EX,VG,ST,10.49-6.13×3.80,15861.09,
210480-202,PEAR,2,SI2,J,VG,EX,EX,F,10.37-7.00×4.43,15891.75,
210651-214,PEAR,2,SI1,K,EX,EX,EX,N,10.89-7.17×4.43,15925.23,
210369-589,PEAR,1,I1,L,EX,EX,VG,ST,8.49-5.56×3.47,2283.34,
1748065,PEAR,0.73,SI2,E,EX,EX,VG,F,7.74-4.99×3.15,2285.03,
1789199,PEAR,0.9,SI2,K,EX,EX,VG,M,8.99-5.31×3.18,2289.7,
1742082,PEAR,0.59,VS1,E,EX,EX,VG,N,7.79-4.54×2.79,2296.47,
1775519,PEAR,0.51,VS1,D,EX,EX,EX,F,7.21-4.45×2.66,2296.49,
1781641,PEAR,0.5,VS1,E,EX,EX,VG,N,6.76-4.47×2.79,2296.93,
Eco Diamond LG200276,PEAR,1.03,VS2,J,VG,EX,EX,N,8.65X5.63X3.58,2303.26,
1796080,PEAR,0.7,SI2,H,GD,VG,GD,N,7.27-4.93×3.08,2310.06,
1796090,PEAR,0.65,VS2,E,VG,EX,GD,M,7.24-4.70×2.97,2315.4,
1794699,PEAR,0.5,VVS2,E,EX,EX,VG,F,7.16-4.55×2.68,2316.25,
1793326,PEAR,0.5,VS1,F,EX,EX,VG,N,6.70-4.43×2.76,2317.16,
1653061,PEAR,0.75,VS2,J,EX,VG,VG,F,8.45-5.11×2.97,2318.26,
1785489,PEAR,0.7,SI1,J,EX,EX,VG,F,7.74-4.80×3.00,2319.63,
1783052,PEAR,0.5,VS1,E,EX,EX,VG,N,7.42-4.43×2.58,2319.73,
1783055,PEAR,0.5,VS1,E,EX,EX,VG,N,6.81-4.47×2.78,2319.73,
211124-252,PEAR,1.7,SI2,F,EX,EX,EX,SL,10.75-6.28×3.93,8581.78,
210502-98,PEAR,2,SI2,K,VG,VG,VG,N,10.32-6.96×4.44,8586.55,
210517-19,PEAR,1.5,SI2,F,VG,VG,VG,N,9.84-6.48×3.94,8589.3,
1761860,PEAR,0.5,VS1,E,VG,EX,GD,N,6.63-4.40×2.78,1984.99,
1634696,PEAR,0.5,VS1,F,EX,EX,VG,N,6.81-4.44×2.75,1986.62,
1771606,PEAR,0.59,VS2,E,EX,EX,VG,N,7.67-4.57×2.76,1987.22,
1657951,PEAR,0.5,VVS1,D,EX,EX,VG,F,7.16-4.28×2.66,1988.57,
1771608,PEAR,0.53,VS2,G,EX,EX,VG,N,7.22-4.52×2.78,1988.78,
1772669,PEAR,0.72,SI2,J,EX,EX,VG,ST,7.84-4.79×3.00,1991.83,
1796091,PEAR,0.5,VS2,E,EX,EX,VG,N,7.12-4.53×2.60,1993.46,
1800231,PEAR,0.5,VS2,F,EX,EX,VG,N,7.32-4.41×2.63,1996.74,
1779971,PEAR,0.51,VS2,G,EX,EX,VG,N,7.48-4.40×2.59,1998.88,
1668407,PEAR,0.52,VS2,D,EX,EX,VG,N,7.46-4.39×2.71,2000.25,
1796093,PEAR,0.59,VS2,H,VG,EX,VG,F,7.29-4.56×2.87,2002.26,
1783051,PEAR,0.51,VS1,E,EX,EX,VG,F,7.39-4.31×2.72,2002.43,
1785506,PEAR,0.55,VS2,E,EX,EX,VG,F,7.71-4.55×2.65,2002.9,
1781646,PEAR,0.5,VS1,F,VG,VG,VG,N,6.60-4.42×2.78,2003.66,
1786686,PEAR,0.5,VS2,E,EX,EX,VG,N,7.03-4.35×2.72,2004.41,
200664-82,PEAR,1,SI1,G,VG,EX,VG,N,8.55-5.59×3.52,5215.69,
211156-225,PEAR,1,SI1,G,GD,EX,GD,N,8.26-5.58×3.35,5219.7,
210525-76,PEAR,1.01,SI2,F,VG,VG,VG,N,8.29-5.63×3.54,5247.17,
212119-366,PEAR,1.01,SI2,F,EX,EX,VG,N,8.46-5.61×3.48,5247.17,
210053-192,PEAR,1,VS1,H,EX,EX,VG,VS,9.58-5.57×3.22,5248.91,
210480-154,PEAR,1.01,SI1,I,EX,VG,VG,N,9.03-5.66×3.42,5260.92,
1783972,PEAR,0.91,SI1,F,EX,EX,EX,N,8.45-5.54×3.33,5269.03,
210467-163,PEAR,1.2,SI2,I,GD,EX,VG,N,8.71-5.72×3.73,5280.42,
1767065,PEAR,0.83,VVS1,E,EX,EX,EX,F,8.08-5.31×3.21,5295.48,
210439-204,PEAR,1,SI2,D,EX,EX,VG,F,8.50-5.55×3.46,5297.83,
213059-203,PEAR,1,SI1,G,EX,EX,VG,M,8.57-5.54×3.49,5299.55,
1800880,PEAR,0.9,SI1,G,EX,VG,VG,N,8.94-5.22×3.29,5304.37,
210354-53,PEAR,0.96,SI1,F,EX,EX,VG,N,8.50-5.62×3.31,5305.87,
210365-384,PEAR,1.2,SI2,J,VG,VG,EX,N,9.68-5.67×3.59,5321.13,
210408-92,PEAR,1,SI1,I,EX,EX,EX,N,8.71-5.56×3.48,5325.26,
1765803,PEAR,0.5,VS1,F,EX,VG,VG,N,6.99-4.48×2.73,2094.05,
1800881,PEAR,0.8,VVS2,N,VG,EX,VG,F,7.57-5.11×3.25,2095.82,
1798782,PEAR,0.52,IF,H,EX,EX,EX,N,7.05-4.51×2.73,2099.32,
1656683,PEAR,0.5,VS1,D,EX,EX,VG,N,7.55-4.45×2.62,2100.82,
1783038,PEAR,0.51,VVS1,G,EX,EX,VG,N,7.43-4.42×2.63,2102.41,
1794734,PEAR,0.51,VS2,D,EX,EX,VG,N,7.42-4.40×2.64,2103.41,
1797466,PEAR,0.5,VS2,F,EX,EX,VG,N,7.30-4.25×2.64,2105.05,
1798797,PEAR,0.52,VVS2,G,EX,EX,GD,N,7.27-4.52×2.67,2106.18,
1756640,PEAR,0.5,VVS1,F,VG,EX,VG,N,7.47-4.37×2.52,2110.1,
1668402,PEAR,0.59,VS1,E,EX,EX,VG,ST,7.65-4.56×2.80,2110.71,
1774526,PEAR,0.6,VS1,D,EX,EX,VG,ST,7.18-4.69×2.95,2111.5,
1789208,PEAR,0.5,VS1,F,VG,VG,VG,N,7.01-4.49×2.67,2111.79,
1771593,PEAR,0.7,SI1,I,GD,EX,VG,N,7.59-4.87×2.98,2113.97,
1794749,PEAR,0.55,VS2,G,EX,EX,EX,F,7.12-4.63×2.73,2115.2,
1794702,PEAR,0.5,VVS2,F,VG,EX,VG,N,6.92-4.19×2.68,2116.08,
210419-179,PEAR,1.2,SI1,N,VG,EX,VG,N,8.80-5.89×3.76,2916.55,
210443-170,PEAR,1,SI2,FANCY,EX,EX,VG,ST,8.67-5.43×3.14,2923.38,
1671581,PEAR,0.7,SI1,H,EX,EX,EX,N,7.84-4.87×3.07,2927.66,
Eco Diamond LG201055,PEAR,1.01,VVS2,H,EX,EX,EX,N,8.54X5.53X3.54,2935.38,
1793322,PEAR,0.6,VVS2,E,EX,EX,GD,N,8.01-4.66×2.68,2936.02,
1793316,PEAR,0.76,SI1,I,EX,VG,VG,N,7.80-5.15×3.20,2937.76,
1763126,PEAR,0.9,VS2,FANCY,EX,EX,VG,F,8.19-5.14×3.21,2938.91,
Eco Diamond LG200222,PEAR,1,VS2,G,VG,VG,VG,N,8.72X5.69X3.32,2939.62,
210053-425,PEAR,1,SI2,J,EX,EX,EX,N,9.03-5.72×3.33,2941.43,
111000-6320,PEAR,1.01,SI2,E,EX,VG,VG,N,9.39-5.52×3.24,2953.85,
1783026,PEAR,0.71,VVS1,J,EX,EX,VG,N,7.82-5.17×3.16,2957.65,
1666187,PEAR,0.7,SI1,E,EX,EX,VG,N,8.19-4.88×2.95,2957.87,
200650-781,PEAR,1.01,VS2,K,EX,EX,EX,ST,8.68-5.68×3.46,2960.5,
1800884,PEAR,0.7,SI1,D,EX,EX,VG,F,8.25-4.86×2.92,2962.27,
1796078,PEAR,0.75,SI2,F,EX,EX,VG,N,7.83-5.08×3.11,2969.47,
211147-199,PEAR,1,SI2,D,EX,EX,VG,N,8.77-5.49×3.43,5961.15,
210033-59,PEAR,1.01,SI1,E,EX,EX,VG,N,8.30-5.61×3.52,5963.12,
200700-289,PEAR,1,VS1,G,EX,EX,EX,ST,8.50-5.61×3.50,5976.89,
211124-265,PEAR,1,VS2,E,EX,VG,EX,VS,9.01-5.62×3.32,5991.94,
210525-150,PEAR,1.71,SI2,J,EX,VG,VG,N,10.87-6.73×3.94,6005.83,
210436-99,PEAR,1,SI1,D,EX,EX,VG,M,9.39-5.48×3.33,6024.69,
211173-70,PEAR,1,SI1,F,GD,EX,GD,N,8.37-5.64×3.32,6035.25,
210049-489,PEAR,1.2,SI2,I,EX,EX,EX,N,9.33-6.16×3.58,6056.16,
210451-347,PEAR,1.01,SI1,F,EX,EX,EX,N,8.59-5.67×3.47,6068.45,
210479-280,PEAR,1.2,SI1,I,GD,EX,VG,N,8.34-5.74×3.59,6072.07,
210504-318,PEAR,1.29,SI2,H,VG,EX,EX,F,8.99-6.01×3.85,6086,
210254-614,PEAR,1.2,SI2,H,VG,EX,VG,N,8.93-5.99×3.78,6087.33,
210066-693,PEAR,1.6,SI2,K,EX,VG,VG,N,10.95-6.52×3.78,6087.78,
210435-102,PEAR,1,SI1,E,EX,EX,VG,N,8.74-5.54×3.33,6092.16,
210069-256,PEAR,1,VS1,H,VG,EX,GD,N,8.17-5.58×3.50,6096.99,
210543-234,PEAR,2,SI2,I,VG,EX,EX,F,10.80-6.96×4.39,15952.75,
210421-213,PEAR,4.09,I1,FANCY,EX,EX,EX,M,12.22-9.02×5.33,16014.16,
200793-1102,PEAR,2.41,SI2,H,EX,EX,EX,N,11.28-7.47×4.68,16033.96,
210580-23,PEAR,1.5,VS2,H,EX,VG,EX,N,10.74-6.26×3.81,16067.35,
200725-77,PEAR,1.7,SI1,H,EX,EX,EX,N,10.10-6.67×4.17,16186.73,
200612-43,PEAR,1.9,SI2,F,EX,EX,VG,F,10.80-6.95×4.36,16216.19,
211066-223,PEAR,2.01,SI2,G,EX,VG,EX,M,10.64-7.03×4.42,16245.23,
210605-785,PEAR,1.6,VS2,G,VG,EX,EX,F,10.03-6.58×3.85,16247.87,
200374-777,PEAR,2.5,SI2,G,EX,EX,EX,N,11.66-7.68×4.69,16295.4,
210014-921,PEAR,3.05,SI2,I,EX,EX,EX,SL,12.15-8.03×5.04,16467.89,
200644-67,PEAR,2.5,SI2,K,EX,EX,VG,N,11.34-7.52×4.74,16480.38,
210049-541,PEAR,1.5,VS1,D,VG,EX,VG,F,9.71-6.56×3.95,16519.2,
210395-65,PEAR,1.7,SI1,D,VG,EX,EX,ST,10.73-6.24×3.93,16708.74,
210543-260,PEAR,2.52,SI2,F,EX,VG,VG,N,12.52-7.29×4.52,16740.69,
210045-116,PEAR,3,SI2,FANCY,EX,EX,VG,N,12.30-7.71×4.60,16751.62,
201166-311,PEAR,1.5,SI2,H,VG,VG,VG,N,9.99-6.10×3.89,6493.52,
210273-61,PEAR,1,VS2,G,VG,VG,GD,N,9.48-5.45×3.26,6495.53,
210369-103,PEAR,1,VS1,I,EX,EX,EX,N,8.90-5.46×3.36,6497.14,
210470-424,PEAR,1.2,SI2,H,EX,EX,VG,N,9.14-6.02×3.61,6497.45,
1797429,PEAR,0.9,VS1,F,EX,EX,VG,N,8.27-5.40×3.39,6503.29,
210395-59,PEAR,1.2,VS2,I,VG,EX,VG,F,8.63-5.84×3.73,6514.3,
210493-727,PEAR,1,VS2,G,GD,EX,GD,M,8.05-5.27×3.61,6516.35,
211147-211,PEAR,1,SI1,D,VG,EX,VG,F,8.60-5.53×3.51,6518.33,
210511-31,PEAR,1.71,SI1,M,EX,EX,EX,F,11.12-6.55×3.92,6541.45,
210470-212,PEAR,1,SI1,D,VG,EX,VG,N,8.43-5.53×3.38,6548.07,
210129-37,PEAR,2.29,SI2,U-V,EX,EX,EX,F,10.85-7.22×4.50,6560.13,
211174-39,PEAR,1,VVS2,I,EX,EX,EX,N,8.52-5.50×3.46,6571.5,
200687-75,PEAR,1.2,SI2,F,VG,EX,VG,N,8.84-5.90×3.77,6582.87,
210184-190,PEAR,1,VS1,H,EX,EX,EX,F,8.45-5.47×3.44,6599.13,
210052-402,PEAR,1,VS1,E,VG,EX,EX,ST,8.79-5.33×3.40,6608.6,
1793305,PEAR,0.9,SI1,H,VG,EX,VG,N,7.96-5.38×3.42,4413.3,
1794673,PEAR,0.7,VS1,E,EX,EX,VG,N,8.10-4.76×2.97,4420.96,
210419-174,PEAR,0.96,SI2,F,VG,EX,VG,F,8.27-5.44×3.43,4429.69,
210554-329,PEAR,1,SI2,G,VG,EX,VG,M,8.32-5.62×3.46,4430.27,
1768058,PEAR,0.9,SI2,D,EX,EX,VG,F,8.64-5.39×3.23,4431.08,
200743-197,PEAR,1.01,SI2,E,EX,VG,VG,N,8.79-5.67×3.54,4431.54,
213057-128,PEAR,1,SI2,G,EX,VG,VG,F,9.06-5.58×3.34,4434.76,
1756622,PEAR,0.9,SI2,F,EX,EX,EX,N,8.36-5.43×3.37,4438.62,
212145-531,PEAR,1,SI2,H,VG,VG,VG,N,8.92-5.50×3.42,4441.26,
1667416,PEAR,0.9,VS1,H,EX,EX,EX,N,8.35-5.37×3.30,4441.58,
210472-90,PEAR,1.2,I1,F,EX,EX,VG,N,9.07-5.86×3.66,4443.4,
213129-141,PEAR,1,SI2,E,VG,VG,VG,N,8.50-5.43×3.39,4447.63,
211132-127,PEAR,1.2,VS2,L,VG,EX,VG,F,9.84-5.72×3.65,4451.2,
1789995,PEAR,0.9,SI2,D,VG,EX,VG,F,8.85-5.21×3.13,4453.83,
210504-307,PEAR,1.01,SI2,I,EX,EX,EX,M,9.45-5.65×3.25,4458.04,
1626513,PEAR,0.9,VS1,M,EX,EX,EX,N,8.96-5.35×3.19,2032.84,
1796088,PEAR,0.5,VS1,D,GD,EX,VG,N,6.59-4.41×2.86,2033.09,
1781638,PEAR,0.5,VVS2,F,EX,EX,GD,N,7.44-4.39×2.58,2034,
1777678,PEAR,0.76,VVS2,M,EX,EX,EX,N,8.38-4.94×3.06,2034.78,
1764055,PEAR,0.5,VS1,F,VG,EX,VG,N,6.67-4.44×2.69,2034.9,
1785505,PEAR,0.53,VS2,D,EX,EX,VG,F,6.88-4.49×2.75,2035.49,
1639898,PEAR,0.5,VS1,D,EX,VG,EX,N,7.30-4.29×2.69,2036.76,
1797469,PEAR,0.5,VS2,F,EX,EX,VG,N,7.19-4.44×2.60,2040.02,
1745265,PEAR,0.52,VS1,E,EX,EX,VG,N,7.38-4.41×2.64,2046.52,
1785510,PEAR,0.5,VS2,F,EX,EX,VG,N,7.10-4.39×2.69,2048.36,
1785511,PEAR,0.5,VS2,F,EX,VG,VG,N,7.38-4.43×2.59,2048.36,
1797473,PEAR,0.51,VS2,G,EX,EX,VG,N,7.31-4.35×2.73,2049.73,
1800228,PEAR,0.51,VS2,E,EX,EX,VG,N,7.19-4.36×2.69,2049.83,
1751988,PEAR,0.5,VS1,E,EX,EX,VG,N,7.15-4.38×2.62,2053.35,
1670878,PEAR,0.7,SI2,H,VG,VG,VG,F,8.03-4.73×3.00,2054.93,
211174-18,PEAR,1.01,SI1,D,VG,EX,VG,ST,8.29-5.58×3.54,5330.81,
210465-44,PEAR,1,SI1,D,EX,EX,VG,F,8.43-5.53×3.47,5348.66,
211176-221,PEAR,1,VS1,I,VG,EX,EX,ST,8.27-5.49×3.51,5372.38,
213090-252,PEAR,1,SI2,E,EX,VG,EX,N,8.70-5.58×3.46,5375.5,
210364-112,PEAR,1,SI2,G,EX,EX,VG,N,8.46-5.56×3.49,5382.59,
211053-27,PEAR,1.01,SI1,I,EX,VG,VG,N,9.34-5.51×3.29,5385.14,
200709-15,PEAR,1.2,SI2,E,VG,VG,VG,N,9.13-6.05×3.54,5413.8,
210355-57,PEAR,1.01,VS1,J,EX,VG,VG,N,9.00-5.61×3.37,5414.97,
1797430,PEAR,0.9,VS2,G,VG,EX,VG,N,8.30-5.32×3.27,5421.55,
213001-205,PEAR,1.2,SI2,F,EX,EX,VG,N,9.24-6.08×3.76,5422.06,
210515-59,PEAR,1,SI1,G,GD,EX,VG,N,8.49-5.81×3.27,5425.03,
210052-139,PEAR,1,SI1,G,VG,EX,VG,N,8.26-5.52×3.51,5429.81,
210369-336,PEAR,1.02,VVS1,J,EX,EX,EX,N,9.30-5.53×3.36,5430.25,
210485-147,PEAR,1.2,SI1,I,GD,EX,EX,N,8.26-5.80×3.67,5430.62,
210494-32,PEAR,1,SI1,G,GD,EX,VG,N,7.90-5.48×3.59,5436.44,
210573-103,PEAR,1.3,SI2,H,VG,VG,VG,N,9.44-5.86×3.73,4092.27,
1767071,PEAR,0.7,VS1,D,EX,VG,VG,F,8.22-4.80×2.90,4092.84,
210438-145,PEAR,1.01,VS1,FANCY,EX,EX,VG,M,8.36-5.33×3.19,4093.31,
210180-188,PEAR,0.9,SI1,H,VG,VG,GD,N,8.10-5.39×3.31,4096.49,
210124-707,PEAR,1,SI2,G,EX,VG,VG,N,9.60-5.58×3.21,4099.88,
210479-342,PEAR,1.2,SI2,K,GD,EX,VG,F,9.62-5.51×3.63,4114.22,
1788115,PEAR,0.91,SI1,I,EX,EX,VG,N,8.33-5.47×3.31,4115.5,
203221-1603,PEAR,1.01,SI2,E,EX,VG,VG,VSL,9.13-5.45×3.42,4115.6,
1775508,PEAR,0.7,VS1,D,VG,EX,GD,N,8.01-4.69×2.99,4116.79,
